,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,States,Counties
16402,Hope Creek,11906,Valid,LL6,9830.0,Found,1998.0,65.38333,-146.26667,"(65.38333, -146.26667)",51.0,1673.0
16403,Hopper,11907,Valid,"Iron, IIIAB",1800.0,Found,1889.0,36.55,-79.78333,"(36.55, -79.78333)",40.0,2782.0
16404,Horace,11908,Valid,H5,19700.0,Found,1940.0,38.35,-101.78333,"(38.35, -101.78333)",17.0,1951.0
16406,Horse Creek,11910,Valid,"Iron, ungrouped",570.0,Found,1937.0,37.58333,-102.76667,"(37.58333, -102.76667)",9.0,1397.0
16407,Hot Springs,11912,Valid,"Iron, IIIAB",4700.0,Found,1995.0,39.66667,-118.96667,"(39.66667, -118.96667)",10.0,2357.0
16408,Howe,11914,Valid,H5,8630.0,Found,1938.0,33.5,-96.6,"(33.5, -96.6)",23.0,1978.0
16409,Hualapai Wash,11917,Valid,L6,240.0,Found,2000.0,35.86333,-114.19333,"(35.86333, -114.19333)",7.0,8.0
16410,Hualapai Wash 020,11918,Valid,H5,60.9,Found,2003.0,35.83833,-114.16617,"(35.83833, -114.16617)",7.0,8.0
16411,Hualapai Wash 021,11919,Valid,H4,20.5,Found,1997.0,35.8895,-114.192,"(35.8895, -114.192)",7.0,8.0
16413,Hub,11921,Valid,L5,6452.0,Found,1991.0,34.54,-102.59433,"(34.54, -102.59433)",23.0,2854.0
16416,Hueco Tanks,11923,Valid,L6,314.0,Found,1985.0,31.91667,-106.15,"(31.91667, -106.15)",23.0,3172.0
16417,Hueco Tanks (b),11924,Valid,H5,150.0,Found,1985.0,31.91667,-106.15,"(31.91667, -106.15)",23.0,3172.0
16476,Hugo (stone),11983,Valid,H5,80.0,Found,1936.0,39.13333,-103.48333,"(39.13333, -103.48333)",9.0,30.0
16477,Hugoton,11984,Valid,H5,350000.0,Found,1927.0,37.2,-101.35,"(37.2, -101.35)",17.0,337.0
16479,Hunter,11987,Valid,LL5,74600.0,Found,1962.0,36.56,-97.66667,"(36.56, -97.66667)",20.0,2720.0
16480,Huntsman,11988,Valid,H4,14500.0,Found,1910.0,41.18333,-103.0,"(41.18333, -103.0)",19.0,2242.0
16481,Hyattville,52755,Valid,L6,8911.0,Found,2008.0,44.33823,-107.67405,"(44.33823, -107.67405)",14.0,3080.0
16483,Idalia,11998,Valid,H,7400.0,Found,1968.0,39.695,-102.295,"(39.695, -102.295)",9.0,1073.0
16484,Ider,11999,Valid,"Iron, IIIAB",140000.0,Found,1957.0,34.68333,-85.65,"(34.68333, -85.65)",29.0,1543.0
16508,Illinois Gulch,12024,Valid,"Iron, ungrouped",2500.0,Found,1899.0,46.68333,-112.55,"(46.68333, -112.55)",2.0,2103.0
16511,Imlay,52855,Valid,L5,770.0,Found,2009.0,40.74018,-118.17285,"(40.74018, -118.17285)",10.0,482.0
16512,Imperial,12026,Valid,H4,4.0,Found,1908.0,32.86667,-115.58333,"(32.86667, -115.58333)",8.0,1190.0
16513,Indian Valley,12029,Valid,"Iron, IIAB",14100.0,Found,1887.0,36.93333,-80.5,"(36.93333, -80.5)",40.0,912.0
16514,Indianola,12030,Valid,L5,4000.0,Found,1939.0,40.23333,-100.41667,"(40.23333, -100.41667)",19.0,2311.0
16517,Ingalls,12033,Valid,H6,226.0,Found,1937.0,37.83333,-100.45,"(37.83333, -100.45)",17.0,1950.0
16520,Inman,12036,Valid,L/LL3.4,7250.0,Found,1966.0,38.25,-97.66667,"(38.25, -97.66667)",17.0,1243.0
16521,Ioka,12040,Valid,L3.5,31500.0,Found,1931.0,40.25,-110.08333,"(40.25, -110.08333)",13.0,2989.0
16524,Iredell,12046,Valid,"Iron, IIAB",1500.0,Found,1898.0,31.96667,-97.86667,"(31.96667, -97.86667)",23.0,3029.0
16526,Iron River,12048,Valid,"Iron, IVA",1420.0,Found,1889.0,46.07944,-88.55972,"(46.07944, -88.55972)",50.0,1257.0
16541,Ivanpah,12062,Valid,"Iron, IIIAB",58000.0,Found,1880.0,35.33333,-115.31667,"(35.33333, -115.31667)",8.0,78.0
16543,Jackson County,12066,Valid,"Iron, IIIAB",450.0,Found,1846.0,36.41667,-85.5,"(36.41667, -85.5)",39.0,2001.0
16545,Jamestown,12071,Valid,"Iron, IVA",4000.0,Found,1885.0,46.61667,-98.5,"(46.61667, -98.5)",3.0,563.0
16549,Jay Bird Springs,47731,Valid,Pallasite,292.0,Found,2003.0,32.133333,-82.983333,"(32.133333, -82.983333)",31.0,1126.0
16552,Jenkins,12080,Valid,"Iron, IAB-MG",55400.0,Found,1946.0,36.82444,-93.76111,"(36.82444, -93.76111)",18.0,2649.0
16553,Jenny's Creek,12081,Valid,"Iron, IAB-MG",12000.0,Found,1883.0,37.9,-82.38333,"(37.9, -82.38333)",42.0,2931.0
16555,Jerome (Idaho),12082,Valid,L,6800.0,Found,1954.0,42.63333,-114.83333,"(42.63333, -114.83333)",5.0,1775.0
16556,Jerome (Kansas),12083,Valid,L4,29600.0,Found,1894.0,38.76667,-100.73333,"(38.76667, -100.73333)",17.0,317.0
17265,Joe Wright Mountain,12174,Valid,"Iron, IIIAB",42600.0,Found,1884.0,35.76667,-91.5,"(35.76667, -91.5)",15.0,1026.0
17267,Johannesburg,55765,Valid,H4,63.0,Found,2012.0,35.37788,-117.63728,"(35.37788, -117.63728)",8.0,1192.0
17289,Johnson City,12197,Valid,L6,10400.0,Found,1937.0,37.55,-101.68333,"(37.55, -101.68333)",17.0,1296.0
17290,Jonah,12200,Valid,H5,1304.0,Found,1963.0,30.625,-97.53333,"(30.625, -97.53333)",23.0,807.0
17291,Jonesboro,12201,Valid,"Iron, IVA",30.0,Found,1891.0,36.3,-82.46667,"(36.3, -82.46667)",39.0,702.0
17295,Julesburg,12208,Valid,L3.6,57900.0,Found,1983.0,39.975,-102.26667,"(39.975, -102.26667)",9.0,1073.0
17297,Junction,12212,Valid,L5,241.0,Found,1932.0,30.5,-99.83333,"(30.5, -99.83333)",23.0,2083.0
17298,Jungo 001,50762,Valid,L6,70.7,Found,2007.0,40.89055,-118.36278,"(40.89055, -118.36278)",10.0,2397.0
17299,Jungo 002,50763,Valid,H6,27.8,Found,2007.0,40.89805,-118.35388,"(40.89805, -118.35388)",10.0,2397.0
17300,Jungo 003,50764,Valid,H6,29.1,Found,2007.0,40.95805,-118.35305,"(40.95805, -118.35305)",10.0,2397.0
17303,Kackley,45966,Valid,H4,1368.0,Found,2006.0,39.71633,-97.8545,"(39.71633, -97.8545)",17.0,1286.0
17304,Kaffir (a),12223,Valid,L5,1874.9,Found,1965.0,34.62333,-101.91667,"(34.62333, -101.91667)",23.0,799.0
17305,Kaffir (b),12224,Valid,H4,3500.0,Found,1966.0,34.67167,-101.815,"(34.67167, -101.815)",23.0,799.0
17306,Kaffir (c),12225,Valid,L6,7947.0,Found,1980.0,34.67167,-101.815,"(34.67167, -101.815)",23.0,799.0
17307,Kaffir (d),12226,Valid,L5,26760.0,Found,1981.0,34.67167,-101.815,"(34.67167, -101.815)",23.0,799.0
17308,Kennard,12279,Valid,H5,8200.0,Found,1961.0,41.48333,-96.16667,"(41.48333, -96.16667)",19.0,2355.0
17319,Kalkaska,12234,Valid,"Iron, IIIAB",9399.0,Found,1947.0,44.64694,-85.13667,"(44.64694, -85.13667)",50.0,1259.0
17321,Kalvesta,12237,Valid,H4,10000.0,Found,1968.0,38.08333,-100.25,"(38.08333, -100.25)",17.0,316.0
17324,Kansas City (1903),12248,Valid,H5,36000.0,Found,1903.0,39.1,-94.63333,"(39.1, -94.63333)",17.0,232.0
17325,Kansas State University,30739,Valid,H4,301.0,Found,2004.0,39.27556,-96.25944,"(39.27556, -96.25944)",17.0,1284.0
17335,Karval,12265,Valid,H5,1104.0,Found,1936.0,38.71667,-103.51667,"(38.71667, -103.51667)",9.0,30.0
17336,Kaufman,12267,Valid,L5,23000.0,Found,1893.0,32.58333,-96.41667,"(32.58333, -96.41667)",23.0,2080.0
17337,Kearney,12269,Valid,H5,10000.0,Found,1934.0,40.68333,-99.06667,"(40.68333, -99.06667)",19.0,2194.0
17338,Keen Mountain,12271,Valid,"Iron, IIAB",6690.0,Found,1950.0,37.21667,-82.0,"(37.21667, -82.0)",40.0,2757.0
17339,Kelly,12273,Valid,LL4,44300.0,Found,1937.0,40.46667,-103.03333,"(40.46667, -103.03333)",9.0,1014.0
17340,Kendall County,12274,Valid,"Iron, IAB-ung",21000.0,Found,1887.0,29.4,-98.5,"(29.4, -98.5)",23.0,3027.0
17341,Kenna,12277,Valid,Ureilite,10900.0,Found,1972.0,33.9,-103.55333,"(33.9, -103.55333)",11.0,1987.0
17342,Kenna (b),12278,Valid,L5,453.0,Found,1972.0,33.70833,-103.76667,"(33.70833, -103.76667)",11.0,2535.0
17343,Kenton County,12280,Valid,"Iron, IIIAB",194000.0,Found,1889.0,38.81667,-84.6,"(38.81667, -84.6)",36.0,1329.0
17345,Keyes,12287,Valid,L6,142000.0,Found,1939.0,36.71667,-102.5,"(36.71667, -102.5)",20.0,2713.0
17346,Keystone Lake,57290,Valid,L5,787.0,Found,2003.0,36.28402,-96.43701,"(36.28402, -96.43701)",20.0,2264.0
17353,Kimble County,12311,Valid,H6,153800.0,Found,1918.0,30.41667,-99.4,"(30.41667, -99.4)",23.0,2083.0
17357,King Tut,12315,Valid,L5,19.51,Found,1997.0,35.92333,-114.10167,"(35.92333, -114.10167)",7.0,8.0
17358,Kingfisher,12317,Valid,L5,8180.0,Found,1950.0,35.83333,-97.93333,"(35.83333, -97.93333)",20.0,707.0
17359,Kingston,12318,Valid,"Iron, ungrouped",12900.0,Found,1891.0,32.9,-107.73333,"(32.9, -107.73333)",11.0,1991.0
17366,Klamath Falls,12330,Valid,"Iron, IIIF",17000.0,Found,1952.0,42.16667,-121.85,"(42.16667, -121.85)",12.0,2369.0
17368,Knowles,12334,Valid,"Iron, IIIAB",161000.0,Found,1903.0,36.9,-100.21667,"(36.9, -100.21667)",20.0,2670.0
17370,Kofa,12339,Valid,"Iron, IAB-sHH",490.0,Found,1893.0,33.5,-114.0,"(33.5, -114.0)",7.0,7.0
17371,Kokomo,12340,Valid,"Iron, IVB",1800.0,Found,1862.0,40.48333,-86.36667,"(40.48333, -86.36667)",35.0,1895.0
17379,Kossuth,12350,Valid,"Iron, IVA",5900.0,Found,1975.0,40.66667,-84.35,"(40.66667, -84.35)",38.0,574.0
17382,Kramer Creek,12354,Valid,L4,2300.0,Found,1966.0,38.3925,-104.17667,"(38.3925, -104.17667)",9.0,34.0
17385,Kress (a),12358,Valid,L6,12500.0,Found,1951.0,34.35833,-101.73,"(34.35833, -101.73)",23.0,799.0
17386,Kress (b),12359,Valid,L4,2600.0,Found,1966.0,34.35833,-101.73,"(34.35833, -101.73)",23.0,799.0
17387,Kress (c),12360,Valid,L6,5600.0,Found,1978.0,34.33833,-101.71667,"(34.33833, -101.71667)",23.0,799.0
17388,Kress (d),12361,Valid,H5,57.0,Found,1994.0,34.38333,-101.71667,"(34.38333, -101.71667)",23.0,799.0
17389,Krider,12362,Valid,H6,2386.0,Found,1978.0,34.46667,-103.92167,"(34.46667, -103.92167)",11.0,1987.0
17408,Kumiva Valley,12376,Valid,H5,30.15,Found,2001.0,40.37972,-119.08639,"(40.37972, -119.08639)",10.0,482.0
17415,Kyle,12389,Valid,L6,7780.0,Found,1965.0,29.975,-97.86667,"(29.975, -97.86667)",23.0,755.0
17421,La Grange,12399,Valid,"Iron, IVA",50800.0,Found,1860.0,38.4,-85.36667,"(38.4, -85.36667)",36.0,1476.0
17422,La Lande,12400,Valid,L5,30000.0,Found,1933.0,34.45,-104.13333,"(34.45, -104.13333)",11.0,610.0
17423,La Luz,48962,Valid,H4,4798.0,Found,2005.0,33.00383,-105.85083,"(33.00383, -105.85083)",11.0,614.0
17424,La Porte,12401,Valid,"Iron, IIIAB",14540.0,Found,1900.0,41.6,-86.71667,"(41.6, -86.71667)",35.0,1903.0
17427,La Villa,12405,Valid,H4,19800.0,Found,1956.0,26.27167,-97.90167,"(26.27167, -97.90167)",23.0,2028.0
17433,Ladder Creek,12410,Valid,L6,35100.0,Found,1937.0,38.61667,-101.63333,"(38.61667, -101.63333)",17.0,1951.0
17434,Lafayette (stone),12412,Valid,Martian (nakhlite),800.0,Found,1931.0,40.41667,-86.88333,"(40.41667, -86.88333)",35.0,169.0
17455,Lahoma,12432,Valid,L5,21800.0,Found,1963.0,36.38333,-98.08333,"(36.38333, -98.08333)",20.0,2720.0
17467,Lake Murray,12446,Valid,"Iron, IIAB",270000.0,Found,1933.0,34.1,-97.0,"(34.1, -97.0)",20.0,604.0
17469,Laketon,12448,Valid,L6,3600.0,Found,1937.0,35.56667,-100.66667,"(35.56667, -100.66667)",23.0,749.0
17470,Lakeview,12449,Valid,H4,1238.0,Found,1970.0,34.53333,-101.7,"(34.53333, -101.7)",23.0,799.0
17471,Lakewood,12450,Valid,L6,46500.0,Found,1955.0,32.62972,-104.35,"(32.62972, -104.35)",11.0,611.0
17472,Lamesa,12452,Valid,"Iron, IAB-sLM",16900.0,Found,1981.0,32.88333,-101.88333,"(32.88333, -101.88333)",23.0,838.0
17473,Lamont,12453,Valid,Mesosiderite,38690.0,Found,1940.0,38.07778,-96.02639,"(38.07778, -96.02639)",17.0,319.0
17474,Lancaster County,12454,Valid,Iron,13000.0,Found,1903.0,40.66667,-96.75,"(40.66667, -96.75)",19.0,462.0
17475,Landes,12457,Valid,"Iron, IAB-MG",69800.0,Found,1930.0,38.9,-79.18333,"(38.9, -79.18333)",42.0,2804.0
17477,Landreth Draw,12459,Valid,H5,,Found,1955.0,37.25,-98.13333,"(37.25, -98.13333)",17.0,320.0
17479,Lanton,12463,Valid,"Iron, IIIAB",13780.0,Found,1932.0,36.53333,-91.8,"(36.53333, -91.8)",18.0,1965.0
19716,Larned,50998,Valid,Aubrite-an,28100.0,Found,1977.0,38.1995,-99.162,"(38.1995, -99.162)",17.0,1254.0
19720,Lasher Creek,12735,Valid,Iron,639.5,Found,1948.0,42.83333,-74.5,"(42.83333, -74.5)",47.0,624.0
19722,Laughlin,53492,Valid,H5,10.0,Found,2008.0,35.16867,-114.455,"(35.16867, -114.455)",7.0,8.0
19726,Laurens County,12741,Valid,"Iron, ungrouped",2150.0,Found,1857.0,34.5,-82.03333,"(34.5, -82.03333)",33.0,2527.0
19728,Lawrence,12744,Valid,L6,515.0,Found,1928.0,38.96667,-95.16667,"(38.96667, -95.16667)",17.0,1943.0
19730,Lazbuddie,12746,Valid,LL5,8600.0,Found,1970.0,34.5,-102.75,"(34.5, -102.75)",23.0,2854.0
19731,Lea County 001,12750,Valid,H5,498.0,Found,1988.0,32.03333,-103.15,"(32.03333, -103.15)",11.0,1980.0
19732,Lea County 002,12751,Valid,K3,11.0,Found,1988.0,32.03333,-103.16667,"(32.03333, -103.16667)",11.0,1980.0
19733,Lea County 003,12752,Valid,H4,4.91,Found,1999.0,32.04333,-103.15333,"(32.04333, -103.15333)",11.0,1980.0
19734,Leander,12753,Valid,L4,760.0,Found,1940.0,30.6,-97.9,"(30.6, -97.9)",23.0,807.0
19738,Lemmon,12762,Valid,H5,6680.0,Found,1984.0,45.93333,-102.18333,"(45.93333, -102.18333)",21.0,2728.0
19740,Leon,12764,Valid,H5,30000.0,Found,1943.0,37.66667,-96.76667,"(37.66667, -96.76667)",17.0,1935.0
19742,Leoville,12766,Valid,CV3,8100.0,Found,1961.0,39.63333,-100.46722,"(39.63333, -100.46722)",17.0,1941.0
19743,Leoville (b),12767,Valid,OC,2500.0,Found,1969.0,39.60833,-100.475,"(39.60833, -100.475)",17.0,1941.0
19745,Leslie,12771,Valid,H5,895.0,Found,1968.0,34.61139,-100.855,"(34.61139, -100.855)",23.0,2020.0
21631,Lewiston,14643,Valid,H4,4416.0,Found,1983.0,34.00833,-103.60278,"(34.00833, -103.60278)",11.0,1987.0
21632,Lexington County,14644,Valid,"Iron, IAB-MG",4760.0,Found,1880.0,34.0,-81.25,"(34.0, -81.25)",33.0,2528.0
21634,Lick Creek,14647,Valid,"Iron, IIAB",1240.0,Found,1879.0,35.66667,-80.25,"(35.66667, -80.25)",37.0,640.0
21635,Lider (a),14648,Valid,L5,2160.0,Found,1972.0,34.655,-101.64,"(34.655, -101.64)",23.0,799.0
21636,Lider (b),14649,Valid,H5,1800.0,Found,1972.0,34.655,-101.64,"(34.655, -101.64)",23.0,799.0
21637,Lime Creek,14651,Valid,"Iron, IAB-ung",20000.0,Found,1834.0,31.55,-87.51667,"(31.55, -87.51667)",29.0,1592.0
21638,Lincoln County,14654,Valid,L6,4500.0,Found,1937.0,39.36667,-103.16667,"(39.36667, -103.16667)",9.0,30.0
21639,Linville,14656,Valid,"Iron, IAB-sHH",442.0,Found,1882.0,35.86667,-81.91667,"(35.86667, -81.91667)",37.0,2392.0
21640,Linwood,14657,Valid,"Iron, IAB-MG",46000.0,Found,1940.0,41.43333,-96.96667,"(41.43333, -96.96667)",19.0,2196.0
21643,Little Ash Creek,14662,Valid,L5,21.4,Found,2001.0,34.38667,-112.02833,"(34.38667, -112.02833)",7.0,944.0
21644,Little Harquahala Mountains,53484,Valid,H-melt rock,262.2,Found,2006.0,33.69177,-113.63612,"(33.69177, -113.63612)",7.0,7.0
21646,Little River (a),14665,Valid,H6,4400.0,Found,1967.0,38.38333,-98.01667,"(38.38333, -98.01667)",17.0,1287.0
21647,Little River (b),14666,Valid,H4/5,11700.0,Found,1965.0,38.44,-98.06667,"(38.44, -98.06667)",17.0,1287.0
21648,Little Spring Creek,30743,Valid,H5,2950.0,Found,1937.0,37.68333,-105.7,"(37.68333, -105.7)",9.0,83.0
21649,Littlerock,14667,Valid,H6,19050.0,Found,1979.0,34.51667,-117.98333,"(34.51667, -117.98333)",8.0,1195.0
21650,Livingston (Montana),14668,Valid,"Iron, IIIAB",1600.0,Found,1936.0,45.6,-110.58333,"(45.6, -110.58333)",2.0,2099.0
21651,Livingston (Tennessee),14669,Valid,"Iron, IAB-ung",235.0,Found,1937.0,36.41667,-85.25,"(36.41667, -85.25)",39.0,698.0
21653,Llano River,53635,Valid,"Iron, IIIAB",4318.0,Found,1975.0,30.52213,-99.73698,"(30.52213, -99.73698)",23.0,2083.0
21654,Lockney,14672,Valid,L6,824.0,Found,1944.0,34.15,-101.3,"(34.15, -101.3)",23.0,3188.0
21655,Locust Grove,14673,Valid,"Iron, IIAB",10000.0,Found,1857.0,33.33333,-84.1,"(33.33333, -84.1)",31.0,1415.0
21656,Logan,14677,Valid,H5,1315.0,Found,1918.0,36.58333,-100.2,"(36.58333, -100.2)",20.0,2670.0
21657,Lombard,14679,Valid,"Iron, IIAB",7000.0,Found,1953.0,46.1,-111.4,"(46.1, -111.4)",2.0,2322.0
21658,Lonaconing,14680,Valid,"Iron, IAB-sHL",1400.0,Found,1888.0,39.41667,-79.15,"(39.41667, -79.15)",42.0,1812.0
21660,Lone Star,14682,Valid,H4,4300.0,Found,1965.0,34.25972,-101.40833,"(34.25972, -101.40833)",23.0,3188.0
21661,Lone Tree,14683,Valid,H4,20676.0,Found,1971.0,41.5,-91.47917,"(41.5, -91.47917)",16.0,1792.0
21672,Long Island,14694,Valid,L6,564000.0,Found,1891.0,39.93333,-99.6,"(39.93333, -99.6)",17.0,1255.0
21676,Loomis,14698,Valid,L6,3020.0,Found,1933.0,40.46667,-99.5,"(40.46667, -99.5)",19.0,2308.0
21680,Loop,14702,Valid,L6,5600.0,Found,1962.0,32.9,-102.28333,"(32.9, -102.28333)",23.0,3192.0
21681,Loop (b),14703,Valid,H,1600.0,Found,1964.0,32.99167,-102.38833,"(32.99167, -102.38833)",23.0,801.0
21682,Loop (c),14704,Valid,OC,861.0,Found,1964.0,32.98333,-102.38833,"(32.98333, -102.38833)",23.0,801.0
21683,Lorenzo,44717,Valid,L5,611.9,Found,1941.0,41.03333,-102.88333,"(41.03333, -102.88333)",19.0,2242.0
21687,Los Lunas,14707,Valid,H4,94.5,Found,1978.0,34.8125,-106.79167,"(34.8125, -106.79167)",11.0,617.0
21716,Lost Creek,14712,Valid,H3.8,4018.0,Found,1916.0,39.12417,-98.16778,"(39.12417, -98.16778)",17.0,325.0
21717,Lost Draw,14713,Valid,OC,309.0,Found,1980.0,33.28944,-102.54306,"(33.28944, -102.54306)",23.0,801.0
21718,Lost Lake,14714,Valid,L6,11.0,Found,1931.0,37.65,-105.73333,"(37.65, -105.73333)",9.0,83.0
21719,Losttown,14715,Valid,"Iron, IID",3000.0,Found,1868.0,34.25,-84.5,"(34.25, -84.5)",31.0,1162.0
21723,Lubbock,14722,Valid,L5,1457.8,Found,1938.0,33.6,-101.73333,"(33.6, -101.73333)",23.0,772.0
21724,Lucerne Valley 001,14725,Valid,L6,15.8,Found,1963.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21725,Lucerne Valley 002,14726,Valid,LL4,5.8,Found,1963.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21726,Lucerne Valley 003,14727,Valid,H6,7.5,Found,1963.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21727,Lucerne Valley 004,14728,Valid,L6,37.4,Found,1963.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21728,Lucerne Valley 005,14729,Valid,L6,3.1,Found,1963.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21729,Lucerne Valley 006,14730,Valid,H4,26.9,Found,1963.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21730,Lucerne Valley 007,14731,Valid,OC,4.8,Found,1963.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21731,Lucerne Valley 008,14732,Valid,H4,2.0,Found,1964.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21732,Lucerne Valley 009,14733,Valid,H4,3.0,Found,1965.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21733,Lucerne Valley 010,14734,Valid,H4,6.4,Found,1965.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21734,Lucerne Valley 011,14735,Valid,L6,3.8,Found,1968.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21735,Lucerne Valley 012,14736,Valid,H6,1.2,Found,1968.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21736,Lucerne Valley 013,14737,Valid,L5,14.0,Found,1992.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21737,Lucerne Valley 014,14738,Valid,L5,3.4,Found,1998.0,34.50133,-116.96467,"(34.50133, -116.96467)",8.0,78.0
21738,Lucerne Valley 015,14739,Valid,LL6,12.5,Found,1998.0,34.5095,-116.95583,"(34.5095, -116.95583)",8.0,78.0
21740,Lucerne Valley 016,14740,Valid,L5,4.1,Found,1998.0,34.5125,-116.95083,"(34.5125, -116.95083)",8.0,78.0
21741,Lucerne Valley 017,14741,Valid,L6,12.8,Found,1999.0,34.5,-116.95,"(34.5, -116.95)",8.0,78.0
21742,Lucerne Valley 018,14742,Valid,H6,0.97,Found,2002.0,34.48793,-116.9488,"(34.48793, -116.9488)",8.0,78.0
21743,Lucerne Valley 019,14743,Valid,L6,3.91,Found,2002.0,34.48868,-116.94985,"(34.48868, -116.94985)",8.0,78.0
21744,Lucerne Valley 020,14744,Valid,H6,18.4,Found,2002.0,34.4918,-116.943,"(34.4918, -116.943)",8.0,78.0
21745,Lucerne Valley 021,14745,Valid,H6,3.92,Found,2002.0,34.49312,-116.94662,"(34.49312, -116.94662)",8.0,78.0
21746,Lucerne Valley 022,14746,Valid,LL4,16.49,Found,2002.0,34.49058,-116.95032,"(34.49058, -116.95032)",8.0,78.0
21747,Lucerne Valley 023,14747,Valid,L6,7.56,Found,2002.0,34.49095,-116.95038,"(34.49095, -116.95038)",8.0,78.0
21748,Lucerne Valley 024,14748,Valid,L6,2.71,Found,2003.0,34.49553,-116.9471,"(34.49553, -116.9471)",8.0,78.0
21749,Lucerne Valley 025,31364,Valid,H4,21.0,Found,2003.0,34.51087,-116.93545,"(34.51087, -116.93545)",8.0,78.0
21750,Lucerne Valley 026,30746,Valid,L5,5.6,Found,2003.0,34.5001,-116.94217,"(34.5001, -116.94217)",8.0,78.0
21751,Lucerne Valley 027,30747,Valid,L6,3.1,Found,2003.0,34.48715,-116.95337,"(34.48715, -116.95337)",8.0,78.0
21752,Lucerne Valley 028,35466,Valid,CK4,3.0,Found,2003.0,34.4875,-116.95567,"(34.4875, -116.95567)",8.0,78.0
21753,Lucerne Valley 029,35467,Valid,CK4,10.1,Found,2003.0,34.487,-116.956,"(34.487, -116.956)",8.0,78.0
21754,Lucerne Valley 030,35468,Valid,CK4,4.12,Found,2004.0,34.48708,-116.95797,"(34.48708, -116.95797)",8.0,78.0
21755,Lucerne Valley 031,35469,Valid,CK4,3.22,Found,2004.0,34.4871,-116.9578,"(34.4871, -116.9578)",8.0,78.0
21756,Lucerne Valley 032,35470,Valid,CK4,11.87,Found,2004.0,34.49015,-116.94985,"(34.49015, -116.94985)",8.0,78.0
21757,Lucerne Valley 035,35471,Valid,CK4,0.92,Found,2004.0,34.4868,-116.95837,"(34.4868, -116.95837)",8.0,78.0
21758,Lucerne Valley 036,35472,Valid,CK4,2.48,Found,2004.0,34.48793,-116.95638,"(34.48793, -116.95638)",8.0,78.0
21759,Lucerne Valley 037,35473,Valid,CK4,0.9,Found,2004.0,34.48887,-116.95223,"(34.48887, -116.95223)",8.0,78.0
21760,Lucerne Valley 040,31365,Valid,L6,5.21,Found,2004.0,34.4921,-116.94308,"(34.4921, -116.94308)",8.0,78.0
21761,Lucerne Valley 041,31366,Valid,L6,0.84,Found,2004.0,34.48975,-116.94277,"(34.48975, -116.94277)",8.0,78.0
21762,Lucerne Valley 042,31367,Valid,L6,2.17,Found,2004.0,34.48595,-116.9637,"(34.48595, -116.9637)",8.0,78.0
21763,Lucerne Valley 043,31368,Valid,L4,1.75,Found,2004.0,34.48457,-116.96255,"(34.48457, -116.96255)",8.0,78.0
21764,Lucerne Valley 044,31369,Valid,L6,106.22,Found,2004.0,34.48413,-116.96083,"(34.48413, -116.96083)",8.0,78.0
21765,Lucerne Valley 045,31370,Valid,L6,38.56,Found,2004.0,34.487,-116.96512,"(34.487, -116.96512)",8.0,78.0
21766,Lucerne Valley 046,31371,Valid,L6,10.32,Found,2004.0,34.48742,-116.9735,"(34.48742, -116.9735)",8.0,78.0
21767,Lucerne Valley 047,31372,Valid,L6,30.43,Found,2004.0,34.48613,-116.9739,"(34.48613, -116.9739)",8.0,78.0
21768,Lucerne Valley 048,31373,Valid,H4,2.29,Found,2004.0,34.48667,-116.95833,"(34.48667, -116.95833)",8.0,78.0
21769,Lucerne Valley 049,30748,Valid,L6,9.2,Found,2004.0,34.48472,-116.96107,"(34.48472, -116.96107)",8.0,78.0
21770,Lucerne Valley 050,32766,Valid,H4,6.85,Found,2005.0,34.48728,-116.95833,"(34.48728, -116.95833)",8.0,78.0
21771,Lucerne Valley 051,44718,Valid,L5,6.0,Found,2003.0,34.525,-116.95333,"(34.525, -116.95333)",8.0,78.0
21772,Lucerne Valley 057,45967,Valid,L6,13.15,Found,2005.0,34.486,-116.97275,"(34.486, -116.97275)",8.0,78.0
21773,Lucerne Valley 058,45968,Valid,L6,0.85,Found,2006.0,34.51092,-116.93962,"(34.51092, -116.93962)",8.0,78.0
21774,Lucerne Valley 089,52460,Valid,L5,2.6,Found,2007.0,34.48972,-116.98128,"(34.48972, -116.98128)",8.0,78.0
21775,Lucerne Valley 090,52461,Valid,L5,30.7,Found,2007.0,34.48823,-116.97797,"(34.48823, -116.97797)",8.0,78.0
21776,Lucerne Valley 091,52462,Valid,H4,12.7,Found,2007.0,34.48075,-116.9788,"(34.48075, -116.9788)",8.0,78.0
